"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 18 06:34:06 GMT 2023","Sun Jun 18 06:34:09 GMT 2023","2365","tests","test_web_tables","TestWebTables","","","test_web_tables","Test to verify interaction with web table on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Sun Jun 18 06:32:31 GMT 2023","Sun Jun 18 06:32:32 GMT 2023","560","tests","test_dynamic_elements","TestDynamicElements","","","test_text_with_dynamic_id","Test to verify the functionality of the text field with dynamic id. The id should change each time the
        should become enabled after 5 seconds

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"broken","Sun Jun 18 06:34:02 GMT 2023","Sun Jun 18 06:34:03 GMT 2023","1029","tests","test_upload_download","TestUploadDownload","","","test_download_file","Test to verify downloading a file

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"broken","Sun Jun 18 06:33:53 GMT 2023","Sun Jun 18 06:33:54 GMT 2023","1887","tests","test_text_boxes","TestTextBoxes","","","test_text_boxes","Test to verify the input fields and output form on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"broken","Sun Jun 18 06:32:56 GMT 2023","Sun Jun 18 06:32:57 GMT 2023","1025","tests","test_dynamic_elements","TestDynamicElements","","","test_appearing_button","Test to verify the functionality of the hidden button. The button
        should become visible after 5 seconds

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"broken","Sun Jun 18 06:32:26 GMT 2023","Sun Jun 18 06:32:28 GMT 2023","1583","tests","test_check_boxes","TestCheckBoxes","","","test_checkboxes","Test to verify the checkboxes on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Sun Jun 18 06:32:07 GMT 2023","Sun Jun 18 06:32:07 GMT 2023","469","tests","test_buttons","TestButtons","","","test_double_click_button","Test to verify the functionality of the double click button

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Sun Jun 18 06:33:01 GMT 2023","Sun Jun 18 06:33:02 GMT 2023","1305","tests","test_links","TestLinks","","","test_home_link","Test to validate home link on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Sun Jun 18 06:33:05 GMT 2023","Sun Jun 18 06:33:06 GMT 2023","1130","tests","test_links","TestLinks","","","test_dynamic_link","Test to validate dynamic link on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Sun Jun 18 06:33:15 GMT 2023","Sun Jun 18 06:33:16 GMT 2023","828","tests","test_links","TestLinks","","","test_no_content_link","Test to validate no content link on the page and verify response

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Sun Jun 18 06:32:35 GMT 2023","Sun Jun 18 06:32:43 GMT 2023","7468","tests","test_dynamic_elements","TestDynamicElements","","","test_dynamic_button","Test to verify the functionality of the dynamic button. The button
        should become enabled after 5 seconds

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"broken","Sun Jun 18 06:33:29 GMT 2023","Sun Jun 18 06:33:30 GMT 2023","1182","tests","test_links","TestLinks","","","test_unauthorized_link","Test to validate unauthorized link on the page and verify response

        :param test_setup: setting up the browser and page objects
        :return: None
        "
